NOC,Year,Sport,Total,Gold,Silver,Bronze
PHI,1956,Shooting,0,0,0,0
PHI,1956,Swimming,0,0,0,0
PHI,1956,Weightlifting,0,0,0,0
PHI,1956,Wrestling,0,0,0,0
PHI,1960,Athletics,0,0,0,0
PHI,1960,Basketball,0,0,0,0
PHI,1960,Boxing,0,0,0,0
PHI,1960,Sailing,0,0,0,0
PHI,1960,Shooting,0,0,0,0
PHI,1960,Swimming,0,0,0,0
PHI,1960,Weightlifting,0,0,0,0
PHI,1964,Athletics,0,0,0,0
PHI,1964,Boxing,1,0,1,0
PHI,1964,Cycling,0,0,0,0
PHI,1964,Gymnastics,0,0,0,0
PHI,1964,Judo,0,0,0,0
PHI,1964,Sailing,0,0,0,0
PHI,1964,Shooting,0,0,0,0
PHI,1964,Swimming,0,0,0,0
PHI,1964,Weightlifting,0,0,0,0
PHI,1964,Wrestling,0,0,0,0
PHI,1968,Athletics,0,0,0,0
PHI,1968,Basketball,0,0,0,0
PHI,1968,Boxing,0,0,0,0
PHI,1968,Cycling,0,0,0,0
PHI,1968,Gymnastics,0,0,0,0
PHI,1968,Sailing,0,0,0,0
PHI,1968,Shooting,0,0,0,0
PHI,1968,Swimming,0,0,0,0
PHI,1968,Weightlifting,0,0,0,0
PHI,1968,Wrestling,0,0,0,0
PHI,1972,Archery,0,0,0,0
PHI,1972,Athletics,0,0,0,0
PHI,1972,Basketball,0,0,0,0
PHI,1972,Boxing,0,0,0,0
PHI,1972,Cycling,0,0,0,0
PHI,1972,Judo,0,0,0,0
PHI,1972,Sailing,0,0,0,0
PHI,1972,Shooting,0,0,0,0
PHI,1972,Swimming,0,0,0,0
PHI,1972,Weightlifting,0,0,0,0
PHI,1972,Wrestling,0,0,0,0
PHI,1976,Athletics,0,0,0,0
PHI,1976,Boxing,0,0,0,0
PHI,1976,Sailing,0,0,0,0
PHI,1976,Shooting,0,0,0,0
PHI,1976,Swimming,0,0,0,0
PHI,1976,Weightlifting,0,0,0,0
PHI,1984,Athletics,0,0,0,0
PHI,1984,Boxing,0,0,0,0
PHI,1984,Cycling,0,0,0,0
PHI,1984,Sailing,0,0,0,0
PHI,1984,Shooting,0,0,0,0
PHI,1984,Swimming,0,0,0,0
PHI,1988,Archery,0,0,0,0
PHI,1988,Athletics,0,0,0,0
PHI,1988,Boxing,1,0,0,1
PHI,1988,Cycling,0,0,0,0
PHI,1988,Fencing,0,0,0,0
PHI,1988,Judo,0,0,0,0
PHI,1988,Rowing,0,0,0,0
PHI,1988,Sailing,0,0,0,0
PHI,1988,Swimming,0,0,0,0
PHI,1988,Weightlifting,0,0,0,0
PHI,1988,Wrestling,0,0,0,0
PHI,1992,Athletics,0,0,0,0
PHI,1992,Boxing,1,0,0,1
PHI,1992,Cycling,0,0,0,0
PHI,1992,Equestrianism,0,0,0,0
PHI,1992,Fencing,0,0,0,0
PHI,1992,Judo,0,0,0,0
PHI,1992,Sailing,0,0,0,0
PHI,1992,Shooting,0,0,0,0
PHI,1992,Swimming,0,0,0,0
PHI,1996,Athletics,0,0,0,0
PHI,1996,Badminton,0,0,0,0
PHI,1996,Boxing,1,0,1,0
PHI,1996,Equestrianism,0,0,0,0
PHI,1996,Shooting,0,0,0,0
PHI,1996,Swimming,0,0,0,0
PHI,2000,Archery,0,0,0,0
PHI,2000,Athletics,0,0,0,0
PHI,2000,Boxing,0,0,0,0
PHI,2000,Diving,0,0,0,0
PHI,2000,Equestrianism,0,0,0,0
PHI,2000,Rowing,0,0,0,0
PHI,2000,Shooting,0,0,0,0
PHI,2000,Swimming,0,0,0,0
PHI,2000,Taekwondo,0,0,0,0
PHI,2004,Archery,0,0,0,0
PHI,2004,Athletics,0,0,0,0
PHI,2004,Boxing,0,0,0,0
PHI,2004,Shooting,0,0,0,0
PHI,2004,Swimming,0,0,0,0
PHI,2004,Taekwondo,0,0,0,0
PHI,2008,Archery,0,0,0,0
PHI,2008,Athletics,0,0,0,0
PHI,2008,Boxing,0,0,0,0
PHI,2008,Diving,0,0,0,0
PHI,2008,Shooting,0,0,0,0
PHI,2008,Swimming,0,0,0,0
PHI,2008,Taekwondo,0,0,0,0
PHI,2008,Weightlifting,0,0,0,0
PHI,2012,Archery,0,0,0,0
PHI,2012,Athletics,0,0,0,0
PHI,2012,Boxing,0,0,0,0
PHI,2012,Cycling,0,0,0,0
PHI,2012,Judo,0,0,0,0
PHI,2012,Shooting,0,0,0,0
PHI,2012,Swimming,0,0,0,0
PHI,2012,Weightlifting,0,0,0,0
PHI,2016,Athletics,0,0,0,0
PHI,2016,Boxing,0,0,0,0
PHI,2016,Golf,0,0,0,0
PHI,2016,Judo,0,0,0,0
PHI,2016,Swimming,0,0,0,0
PHI,2016,Table Tennis,0,0,0,0
PHI,2016,Taekwondo,0,0,0,0
PHI,2016,Weightlifting,1,0,1,0
PHI,2020,Artistic Gymnastics,0,0,0,0
PHI,2020,Athletics,0,0,0,0
PHI,2020,Boxing,3,0,2,1
PHI,2020,Golf,0,0,0,0
PHI,2020,Judo,0,0,0,0
PHI,2020,Rowing,0,0,0,0
PHI,2020,Shooting,0,0,0,0
PHI,2020,Skateboarding,0,0,0,0
PHI,2020,Swimming,0,0,0,0
PHI,2020,Taekwondo,0,0,0,0
PHI,2020,Weightlifting,1,1,0,0
PHI,2024,Artistic Gymnastics,2,2,0,0
PHI,2024,Athletics,0,0,0,0
PHI,2024,Boxing,2,0,0,2
PHI,2024,Fencing,0,0,0,0
PHI,2024,Golf,0,0,0,0
PHI,2024,Judo,0,0,0,0
PHI,2024,Rowing,0,0,0,0
PHI,2024,Swimming,0,0,0,0
PHI,2024,Weightlifting,0,0,0,0
PLE,1996,Athletics,0,0,0,0
PLE,2000,Athletics,0,0,0,0
PLE,2000,Swimming,0,0,0,0
PLE,2004,Athletics,0,0,0,0
PLE,2004,Swimming,0,0,0,0
PLE,2008,Athletics,0,0,0,0
PLE,2008,Swimming,0,0,0,0
PLE,2012,Athletics,0,0,0,0
PLE,2012,Judo,0,0,0,0
PLE,2012,Swimming,0,0,0,0
PLE,2016,Athletics,0,0,0,0
PLE,2016,Equestrianism,0,0,0,0
PLE,2016,Judo,0,0,0,0
PLE,2016,Swimming,0,0,0,0
PLE,2020,Athletics,0,0,0,0
PLE,2020,Judo,0,0,0,0
PLE,2020,Swimming,0,0,0,0
PLE,2020,Weightlifting,0,0,0,0
PLE,2024,Athletics,0,0,0,0
PLE,2024,Boxing,0,0,0,0
PLE,2024,Judo,0,0,0,0
PLE,2024,Shooting,0,0,0,0
PLE,2024,Swimming,0,0,0,0
PLE,2024,Taekwondo,0,0,0,0
PLW,2000,Athletics,0,0,0,0
PLW,2000,Swimming,0,0,0,0
PLW,2000,Weightlifting,0,0,0,0
PLW,2004,Athletics,0,0,0,0
PLW,2004,Swimming,0,0,0,0
PLW,2004,Wrestling,0,0,0,0
PLW,2008,Athletics,0,0,0,0
PLW,2008,Swimming,0,0,0,0
PLW,2008,Wrestling,0,0,0,0
PLW,2012,Athletics,0,0,0,0
PLW,2012,Judo,0,0,0,0
PLW,2012,Swimming,0,0,0,0
PLW,2012,Weightlifting,0,0,0,0
PLW,2016,Athletics,0,0,0,0
PLW,2016,Canoeing,0,0,0,0
PLW,2016,Swimming,0,0,0,0
PLW,2016,Wrestling,0,0,0,0
PLW,2020,Athletics,0,0,0,0
PLW,2020,Swimming,0,0,0,0
PLW,2024,Athletics,0,0,0,0
PLW,2024,Swimming,0,0,0,0
PNG,1976,Athletics,0,0,0,0
PNG,1976,Boxing,0,0,0,0
PNG,1976,Shooting,0,0,0,0
PNG,1984,Athletics,0,0,0,0
PNG,1984,Shooting,0,0,0,0
PNG,1988,Athletics,0,0,0,0
PNG,1988,Boxing,0,0,0,0
PNG,1988,Sailing,0,0,0,0
PNG,1988,Weightlifting,0,0,0,0
PNG,1992,Athletics,0,0,0,0
PNG,1992,Boxing,0,0,0,0
PNG,1992,Sailing,0,0,0,0
PNG,1992,Weightlifting,0,0,0,0
PNG,1996,Athletics,0,0,0,0
PNG,1996,Boxing,0,0,0,0
PNG,1996,Weightlifting,0,0,0,0
PNG,2000,Athletics,0,0,0,0
PNG,2000,Swimming,0,0,0,0
PNG,2000,Weightlifting,0,0,0,0
PNG,2004,Athletics,0,0,0,0
PNG,2004,Swimming,0,0,0,0
PNG,2004,Weightlifting,0,0,0,0
PNG,2008,Athletics,0,0,0,0
PNG,2008,Boxing,0,0,0,0
PNG,2008,Swimming,0,0,0,0
PNG,2008,Taekwondo,0,0,0,0
PNG,2008,Weightlifting,0,0,0,0
PNG,2012,Athletics,0,0,0,0
PNG,2012,Judo,0,0,0,0
PNG,2012,Swimming,0,0,0,0
PNG,2012,Taekwondo,0,0,0,0
PNG,2012,Weightlifting,0,0,0,0
PNG,2016,Athletics,0,0,0,0
PNG,2016,Boxing,0,0,0,0
PNG,2016,Judo,0,0,0,0
PNG,2016,Swimming,0,0,0,0
PNG,2016,Taekwondo,0,0,0,0
PNG,2016,Weightlifting,0,0,0,0
PNG,2020,Athletics,0,0,0,0
PNG,2020,Boxing,0,0,0,0
PNG,2020,Sailing,0,0,0,0
PNG,2020,Swimming,0,0,0,0
PNG,2020,Weightlifting,0,0,0,0
PNG,2024,Athletics,0,0,0,0
PNG,2024,Boxing,0,0,0,0
PNG,2024,Swimming,0,0,0,0
PNG,2024,Taekwondo,0,0,0,0
PNG,2024,Weightlifting,0,0,0,0
POL,1912,Art Competitions,0,0,0,0
POL,1924,Athletics,0,0,0,0
POL,1924,Boxing,0,0,0,0
POL,1924,Cycling,1,0,1,0
POL,1924,Equestrianism,1,0,0,1
POL,1924,Fencing,0,0,0,0
POL,1924,Football,0,0,0,0
POL,1924,Rowing,0,0,0,0
POL,1924,Sailing,0,0,0,0
POL,1924,Shooting,0,0,0,0
POL,1924,Wrestling,0,0,0,0
POL,1928,Art Competitions,2,1,0,1
POL,1928,Athletics,1,1,0,0
POL,1928,Boxing,0,0,0,0
POL,1928,Cycling,0,0,0,0
POL,1928,Equestrianism,2,0,1,1
POL,1928,Fencing,1,0,0,1
POL,1928,Modern Pentathlon,0,0,0,0
POL,1928,Rowing,5,0,0,5
POL,1928,Sailing,0,0,0,0
POL,1928,Swimming,0,0,0,0
POL,1928,Wrestling,0,0,0,0
POL,1932,Art Competitions,2,1,1,0
POL,1932,Athletics,3,2,0,1
POL,1932,Fencing,1,0,0,1
POL,1932,Rowing,7,0,1,6
POL,1936,Art Competitions,3,0,1,2
POL,1936,Athletics,3,0,2,1
POL,1936,Basketball,0,0,0,0
POL,1936,Boxing,0,0,0,0
POL,1936,Canoeing,0,0,0,0
POL,1936,Cycling,0,0,0,0
POL,1936,Equestrianism,1,0,1,0
POL,1936,Fencing,0,0,0,0
POL,1936,Football,0,0,0,0
POL,1936,Gymnastics,0,0,0,0
POL,1936,Rowing,2,0,0,2
POL,1936,Sailing,0,0,0,0
POL,1936,Shooting,1,0,0,1
POL,1936,Swimming,0,0,0,0
POL,1936,Wrestling,0,0,0,0
POL,1948,Art Competitions,1,1,0,0
POL,1948,Athletics,0,0,0,0
POL,1948,Boxing,1,0,0,1
POL,1948,Canoeing,0,0,0,0
POL,1948,Fencing,0,0,0,0
POL,1952,Athletics,0,0,0,0
POL,1952,Boxing,2,1,1,0
POL,1952,Fencing,0,0,0,0
POL,1952,Football,0,0,0,0
POL,1952,Gymnastics,1,0,1,0
POL,1952,Hockey,0,0,0,0
POL,1952,Rowing,1,0,0,1
POL,1952,Shooting,0,0,0,0
POL,1952,Swimming,0,0,0,0
POL,1952,Weightlifting,0,0,0,0
POL,1952,Wrestling,0,0,0,0
POL,1956,Athletics,2,1,1,0
POL,1956,Boxing,2,0,0,2
POL,1956,Canoeing,0,0,0,0
POL,1956,Fencing,2,0,2,0
POL,1956,Gymnastics,1,0,0,1
POL,1956,Rowing,0,0,0,0
POL,1956,Shooting,1,0,1,0
POL,1956,Swimming,0,0,0,0
POL,1956,Weightlifting,1,0,0,1
POL,1960,Athletics,7,2,2,3
POL,1960,Basketball,0,0,0,0
POL,1960,Boxing,7,1,3,3
POL,1960,Canoeing,2,0,0,2
POL,1960,Cycling,0,0,0,0
POL,1960,Diving,0,0,0,0
POL,1960,Equestrianism,0,0,0,0
POL,1960,Fencing,1,0,1,0
POL,1960,Football,0,0,0,0
POL,1960,Gymnastics,0,0,0,0
POL,1960,Hockey,0,0,0,0
POL,1960,Modern Pentathlon,0,0,0,0
POL,1960,Rowing,1,0,0,1
POL,1960,Shooting,0,0,0,0
POL,1960,Swimming,0,0,0,0
POL,1960,Weightlifting,2,1,0,1
POL,1960,Wrestling,1,0,0,1
POL,1964,Athletics,8,2,4,2
POL,1964,Basketball,0,0,0,0
POL,1964,Boxing,7,3,1,3
POL,1964,Canoeing,0,0,0,0
POL,1964,Cycling,0,0,0,0
POL,1964,Fencing,3,1,1,1
POL,1964,Gymnastics,0,0,0,0
POL,1964,Rowing,0,0,0,0
POL,1964,Shooting,0,0,0,0
POL,1964,Volleyball,10,0,0,10
POL,1964,Weightlifting,4,1,0,3
POL,1964,Wrestling,0,0,0,0
POL,1968,Athletics,2,1,0,1
POL,1968,Basketball,0,0,0,0
POL,1968,Boxing,5,1,2,2
POL,1968,Canoeing,0,0,0,0
POL,1968,Cycling,1,0,0,1
POL,1968,Diving,0,0,0,0
POL,1968,Equestrianism,0,0,0,0
POL,1968,Fencing,3,1,0,2
POL,1968,Gymnastics,0,0,0,0
POL,1968,Rowing,0,0,0,0
POL,1968,Sailing,0,0,0,0
POL,1968,Shooting,1,1,0,0
POL,1968,Swimming,0,0,0,0
POL,1968,Volleyball,12,0,0,12
POL,1968,Weightlifting,5,1,0,4
POL,1968,Wrestling,0,0,0,0
POL,1972,Archery,1,0,1,0
POL,1972,Athletics,3,1,0,2
POL,1972,Basketball,0,0,0,0
POL,1972,Boxing,4,1,1,2
POL,1972,Canoeing,1,0,0,1
POL,1972,Cycling,3,0,1,2
POL,1972,Diving,0,0,0,0
POL,1972,Equestrianism,0,0,0,0
POL,1972,Fencing,2,2,0,0
POL,1972,Football,17,17,0,0
POL,1972,Gymnastics,0,0,0,0
POL,1972,Handball,0,0,0,0
POL,1972,Hockey,0,0,0,0
POL,1972,Judo,1,0,1,0
POL,1972,Modern Pentathlon,0,0,0,0
POL,1972,Rowing,0,0,0,0
POL,1972,Sailing,0,0,0,0
POL,1972,Shooting,1,1,0,0
POL,1972,Swimming,0,0,0,0
POL,1972,Volleyball,0,0,0,0
POL,1972,Weightlifting,3,1,1,1
POL,1972,Wrestling,2,0,0,2
POL,1976,Archery,0,0,0,0
POL,1976,Athletics,5,3,2,0
POL,1976,Boxing,5,1,0,4
POL,1976,Canoeing,1,0,1,0
POL,1976,Cycling,2,0,1,1
POL,1976,Fencing,0,0,0,0
POL,1976,Football,17,0,17,0
POL,1976,Gymnastics,0,0,0,0
POL,1976,Handball,14,0,0,14
POL,1976,Judo,1,0,0,1
POL,1976,Modern Pentathlon,1,1,0,0
POL,1976,Rowing,0,0,0,0
POL,1976,Sailing,0,0,0,0
POL,1976,Shooting,2,0,0,2
POL,1976,Swimming,0,0,0,0
POL,1976,Volleyball,12,12,0,0
POL,1976,Weightlifting,3,0,1,2
POL,1976,Wrestling,3,1,0,2
POL,1980,Archery,0,0,0,0
POL,1980,Athletics,7,2,4,1
POL,1980,Basketball,0,0,0,0
POL,1980,Boxing,5,0,1,4
POL,1980,Canoeing,0,0,0,0
POL,1980,Cycling,1,0,1,0
POL,1980,Diving,0,0,0,0
POL,1980,Equestrianism,2,1,1,0
POL,1980,Fencing,3,0,1,2
POL,1980,Gymnastics,0,0,0,0
POL,1980,Handball,0,0,0,0
POL,1980,Hockey,0,0,0,0
POL,1980,Judo,1,0,0,1
POL,1980,Modern Pentathlon,0,0,0,0
POL,1980,Rowing,6,0,1,5
POL,1980,Sailing,0,0,0,0
POL,1980,Shooting,0,0,0,0
POL,1980,Swimming,1,0,0,1
POL,1980,Volleyball,0,0,0,0
POL,1980,Weightlifting,3,0,0,3
POL,1980,Wrestling,7,0,5,2
POL,1988,Archery,0,0,0,0
POL,1988,Athletics,0,0,0,0
POL,1988,Boxing,4,0,0,4
POL,1988,Canoeing,3,0,1,2
POL,1988,Cycling,1,0,1,0
POL,1988,Diving,0,0,0,0
POL,1988,Equestrianism,0,0,0,0
POL,1988,Fencing,1,0,1,0
POL,1988,Judo,2,1,1,0
POL,1988,Modern Pentathlon,0,0,0,0
POL,1988,Rhythmic Gymnastics,0,0,0,0
POL,1988,Rowing,0,0,0,0
POL,1988,Sailing,0,0,0,0
POL,1988,Shooting,0,0,0,0
POL,1988,Swimming,1,0,0,1
POL,1988,Table Tennis,0,0,0,0
POL,1988,Tennis,0,0,0,0
POL,1988,Weightlifting,1,0,0,1
POL,1988,Wrestling,3,1,1,1
POL,1992,Archery,0,0,0,0
POL,1992,Athletics,1,0,0,1
POL,1992,Badminton,0,0,0,0
POL,1992,Boxing,1,0,0,1
POL,1992,Canoeing,3,0,1,2
POL,1992,Cycling,0,0,0,0
POL,1992,Diving,0,0,0,0
POL,1992,Equestrianism,0,0,0,0
POL,1992,Fencing,1,0,0,1
POL,1992,Football,16,0,16,0
POL,1992,Judo,1,1,0,0
POL,1992,Modern Pentathlon,2,2,0,0
POL,1992,Rhythmic Gymnastics,0,0,0,0
POL,1992,Rowing,6,0,0,6
POL,1992,Sailing,0,0,0,0
POL,1992,Shooting,1,0,0,1
POL,1992,Swimming,1,0,1,0
POL,1992,Table Tennis,0,0,0,0
POL,1992,Tennis,0,0,0,0
POL,1992,Weightlifting,3,0,1,2
POL,1992,Wrestling,2,0,2,0
POL,1996,Archery,1,0,0,1
POL,1996,Athletics,2,1,1,0
POL,1996,Badminton,0,0,0,0
POL,1996,Boxing,0,0,0,0
POL,1996,Canoeing,1,0,0,1
POL,1996,Cycling,0,0,0,0
POL,1996,Equestrianism,0,0,0,0
POL,1996,Fencing,1,0,1,0
POL,1996,Judo,2,1,1,0
POL,1996,Modern Pentathlon,0,0,0,0
POL,1996,Rhythmic Gymnastics,0,0,0,0
POL,1996,Rowing,0,0,0,0
POL,1996,Sailing,1,1,0,0
POL,1996,Shooting,3,1,1,1
POL,1996,Swimming,0,0,0,0
POL,1996,Table Tennis,0,0,0,0
POL,1996,Tennis,0,0,0,0
POL,1996,Volleyball,0,0,0,0
POL,1996,Weightlifting,1,0,0,1
POL,1996,Wrestling,5,3,1,1
POL,2000,Archery,0,0,0,0
POL,2000,Athletics,4,4,0,0
POL,2000,Badminton,0,0,0,0
POL,2000,Basketball,0,0,0,0
POL,2000,Boxing,0,0,0,0
POL,2000,Canoeing,7,0,2,5
POL,2000,Cycling,0,0,0,0
POL,2000,Fencing,1,0,1,0
POL,2000,Gymnastics,1,0,0,1
POL,2000,Hockey,0,0,0,0
POL,2000,Judo,0,0,0,0
POL,2000,Modern Pentathlon,0,0,0,0
POL,2000,Rhythmic Gymnastics,0,0,0,0
POL,2000,Rowing,2,2,0,0
POL,2000,Sailing,0,0,0,0
POL,2000,Shooting,1,1,0,0
POL,2000,Swimming,0,0,0,0
POL,2000,Table Tennis,0,0,0,0
POL,2000,Weightlifting,2,0,2,0
POL,2000,Wrestling,0,0,0,0
POL,2004,Archery,0,0,0,0
POL,2004,Athletics,2,1,0,1
POL,2004,Badminton,0,0,0,0
POL,2004,Boxing,0,0,0,0
POL,2004,Canoeing,1,0,0,1
POL,2004,Cycling,0,0,0,0
POL,2004,Equestrianism,0,0,0,0
POL,2004,Fencing,1,0,0,1
POL,2004,Judo,0,0,0,0
POL,2004,Modern Pentathlon,0,0,0,0
POL,2004,Rhythmic Gymnastics,0,0,0,0
POL,2004,Rowing,2,2,0,0
POL,2004,Sailing,1,0,0,1
POL,2004,Shooting,0,0,0,0
POL,2004,Swimming,3,1,2,0
POL,2004,Table Tennis,0,0,0,0
POL,2004,Taekwondo,0,0,0,0
POL,2004,Tennis,0,0,0,0
POL,2004,Volleyball,0,0,0,0
POL,2004,Weightlifting,1,0,0,1
POL,2004,Wrestling,0,0,0,0
POL,2008,Archery,0,0,0,0
POL,2008,Athletics,2,1,1,0
POL,2008,Badminton,0,0,0,0
POL,2008,Boxing,0,0,0,0
POL,2008,Canoeing,1,0,1,0
POL,2008,Cycling,1,0,1,0
POL,2008,Equestrianism,0,0,0,0
POL,2008,Fencing,1,0,1,0
POL,2008,Gymnastics,1,1,0,0
POL,2008,Handball,0,0,0,0
POL,2008,Judo,0,0,0,0
POL,2008,Modern Pentathlon,0,0,0,0
POL,2008,Rhythmic Gymnastics,0,0,0,0
POL,2008,Rowing,8,4,4,0
POL,2008,Sailing,0,0,0,0
POL,2008,Shooting,0,0,0,0
POL,2008,Swimming,0,0,0,0
POL,2008,Table Tennis,0,0,0,0
POL,2008,Tennis,0,0,0,0
POL,2008,Triathlon,0,0,0,0
POL,2008,Volleyball,0,0,0,0
POL,2008,Weightlifting,1,0,1,0
POL,2008,Wrestling,1,0,0,1
POL,2012,Archery,0,0,0,0
POL,2012,Athletics,2,1,1,0
POL,2012,Badminton,0,0,0,0
POL,2012,Beach Volleyball,0,0,0,0
POL,2012,Boxing,0,0,0,0
POL,2012,Canoeing,1,0,0,1
POL,2012,Cycling,0,0,0,0
POL,2012,Equestrianism,0,0,0,0
POL,2012,Fencing,0,0,0,0
POL,2012,Gymnastics,0,0,0,0
POL,2012,Judo,0,0,0,0
POL,2012,Modern Pentathlon,0,0,0,0
POL,2012,Rhythmic Gymnastics,0,0,0,0
POL,2012,Rowing,2,0,0,2
POL,2012,Sailing,2,0,0,2
POL,2012,Shooting,1,0,1,0
POL,2012,Swimming,0,0,0,0
POL,2012,Table Tennis,0,0,0,0
POL,2012,Taekwondo,0,0,0,0
POL,2012,Tennis,0,0,0,0
POL,2012,Triathlon,0,0,0,0
POL,2012,Volleyball,0,0,0,0
POL,2012,Weightlifting,2,1,0,1
POL,2012,Wrestling,1,0,0,1
POL,2016,Archery,0,0,0,0
POL,2016,Athletics,3,1,1,1
POL,2016,Badminton,0,0,0,0
POL,2016,Beach Volleyball,0,0,0,0
POL,2016,Boxing,0,0,0,0
POL,2016,Canoeing,2,0,1,1
POL,2016,Cycling,2,0,1,1
POL,2016,Equestrianism,0,0,0,0
POL,2016,Fencing,0,0,0,0
POL,2016,Gymnastics,0,0,0,0
POL,2016,Handball,0,0,0,0
POL,2016,Judo,0,0,0,0
POL,2016,Modern Pentathlon,1,0,0,1
POL,2016,Rowing,6,2,0,4
POL,2016,Sailing,0,0,0,0
POL,2016,Shooting,0,0,0,0
POL,2016,Swimming,0,0,0,0
POL,2016,Table Tennis,0,0,0,0
POL,2016,Taekwondo,0,0,0,0
POL,2016,Tennis,0,0,0,0
POL,2016,Triathlon,0,0,0,0
POL,2016,Volleyball,0,0,0,0
POL,2016,Weightlifting,0,0,0,0
POL,2016,Wrestling,1,0,0,1
POL,2020,3x3 Basketball,0,0,0,0
POL,2020,Archery,0,0,0,0
POL,2020,Artistic Gymnastics,0,0,0,0
POL,2020,Athletics,9,4,2,3
POL,2020,Beach Volleyball,0,0,0,0
POL,2020,Boxing,0,0,0,0
POL,2020,Canoe Slalom,0,0,0,0
POL,2020,Canoe Sprint,2,0,1,1
POL,2020,Cycling Mountain Bike,0,0,0,0
POL,2020,Cycling Road,0,0,0,0
POL,2020,Cycling Track,0,0,0,0
POL,2020,Equestrian,0,0,0,0
POL,2020,Fencing,0,0,0,0
POL,2020,Golf,0,0,0,0
POL,2020,Judo,0,0,0,0
POL,2020,Modern Pentathlon,0,0,0,0
POL,2020,Rowing,1,0,1,0
POL,2020,Sailing,1,0,1,0
POL,2020,Shooting,0,0,0,0
POL,2020,Skateboarding,0,0,0,0
POL,2020,Sport Climbing,0,0,0,0
POL,2020,Swimming,0,0,0,0
POL,2020,Table Tennis,0,0,0,0
POL,2020,Taekwondo,0,0,0,0
POL,2020,Tennis,0,0,0,0
POL,2020,Volleyball,0,0,0,0
POL,2020,Weightlifting,0,0,0,0
POL,2020,Wrestling,1,0,0,1
POL,2024,3x3 Basketball,0,0,0,0
POL,2024,Archery,0,0,0,0
POL,2024,Athletics,1,0,0,1
POL,2024,Beach Volleyball,0,0,0,0
POL,2024,Boxing,1,0,1,0
POL,2024,Canoe Slalom,1,0,1,0
POL,2024,Canoe Sprint,0,0,0,0
POL,2024,Cycling Mountain Bike,0,0,0,0
POL,2024,Cycling Road,0,0,0,0
POL,2024,Cycling Track,1,0,1,0
POL,2024,Diving,0,0,0,0
POL,2024,Equestrian,0,0,0,0
POL,2024,Fencing,1,0,0,1
POL,2024,Golf,0,0,0,0
POL,2024,Judo,0,0,0,0
POL,2024,Marathon Swimming,0,0,0,0
POL,2024,Modern Pentathlon,0,0,0,0
POL,2024,Rowing,4,0,0,4
POL,2024,Sailing,0,0,0,0
POL,2024,Shooting,0,0,0,0
POL,2024,Sport Climbing,2,1,0,1
POL,2024,Swimming,0,0,0,0
POL,2024,Table Tennis,0,0,0,0
POL,2024,Tennis,1,0,0,1
POL,2024,Triathlon,0,0,0,0
POL,2024,Volleyball,13,0,13,0
POL,2024,Weightlifting,0,0,0,0
POL,2024,Wrestling,0,0,0,0
POR,1912,Athletics,0,0,0,0
POR,1912,Fencing,0,0,0,0
POR,1912,Wrestling,0,0,0,0
POR,1920,Fencing,0,0,0,0
POR,1920,Shooting,0,0,0,0
POR,1924,Athletics,0,0,0,0
POR,1924,Equestrianism,1,0,0,1
POR,1924,Fencing,0,0,0,0
POR,1924,Sailing,0,0,0,0
POR,1924,Shooting,0,0,0,0
POR,1924,Swimming,0,0,0,0
POR,1924,Tennis,0,0,0,0
POR,1924,Weightlifting,0,0,0,0
POR,1928,Athletics,0,0,0,0
POR,1928,Equestrianism,0,0,0,0
POR,1928,Fencing,1,0,0,1
POR,1928,Football,0,0,0,0
POR,1928,Modern Pentathlon,0,0,0,0
POR,1928,Sailing,0,0,0,0
POR,1928,Weightlifting,0,0,0,0
POR,1928,Wrestling,0,0,0,0
POR,1932,Athletics,0,0,0,0
POR,1932,Modern Pentathlon,0,0,0,0
POR,1932,Shooting,0,0,0,0
POR,1936,Athletics,0,0,0,0
POR,1936,Equestrianism,1,0,0,1
POR,1936,Fencing,0,0,0,0
POR,1936,Sailing,0,0,0,0
POR,1936,Shooting,0,0,0,0
POR,1948,Art Competitions,0,0,0,0
POR,1948,Athletics,0,0,0,0
POR,1948,Equestrianism,1,0,0,1
POR,1948,Fencing,0,0,0,0
POR,1948,Rowing,0,0,0,0
POR,1948,Sailing,2,0,2,0
POR,1948,Shooting,0,0,0,0
POR,1948,Swimming,0,0,0,0
POR,1952,Athletics,0,0,0,0
POR,1952,Equestrianism,0,0,0,0
POR,1952,Fencing,0,0,0,0
POR,1952,Gymnastics,0,0,0,0
POR,1952,Modern Pentathlon,0,0,0,0
POR,1952,Rowing,0,0,0,0
POR,1952,Sailing,2,0,0,2
POR,1952,Shooting,0,0,0,0
POR,1952,Swimming,0,0,0,0
POR,1952,Water Polo,0,0,0,0
POR,1956,Equestrianism,0,0,0,0
POR,1956,Sailing,0,0,0,0
POR,1960,Athletics,0,0,0,0
POR,1960,Cycling,0,0,0,0
POR,1960,Equestrianism,0,0,0,0
POR,1960,Fencing,0,0,0,0
POR,1960,Gymnastics,0,0,0,0
POR,1960,Rowing,0,0,0,0
POR,1960,Sailing,2,0,2,0
POR,1960,Shooting,0,0,0,0
POR,1960,Swimming,0,0,0,0
POR,1960,Weightlifting,0,0,0,0
POR,1960,Wrestling,0,0,0,0
POR,1964,Athletics,0,0,0,0
POR,1964,Equestrianism,0,0,0,0
POR,1964,Gymnastics,0,0,0,0
POR,1964,Judo,0,0,0,0
POR,1964,Sailing,0,0,0,0
POR,1964,Shooting,0,0,0,0
